"Ticker","Book Value per Share","PE ratio","PB ratio","Enterprise Value over EBITDA","returnOnEquity","assetTurnover","Dividend Yield","interestCoverage","Free Cash Flow Yield","EPS Diluted Growth","debtEquityRatio","currentRatio","Market Cap","EBITDA Margin","Profit Margin","operatingCashFlowSalesRatio","Revenue Growth","Price Variation","Class"
"DXC",NA,0,9.0017,32.3446,NA,0.6952353,0,-7.6369,0.0219,NA,NA,1.362514029,14633439893,0.019,-0.099,0.107233324,-0.6266,90.45436419,"1"
"DXC",NA,0,9.0017,32.3446,-1.5669,2.450547964,0,-2.9677,0.0219,NA,2.3558,0.987,14633439893,0.072,-0.037,0.048420936,1.5488,-67.25231366,"0"
"DXC",6.632,0,9.0017,32.3446,-0.0651,0.878102274,0,-0.6838,0.0219,-1.4944,1.5694,1.101,16995167213,0.076,-0.016,0.08137242,-0.58,-34.72738589,"0"
"DXC",47.209,13.9927,1.8229,7.8069,0.1298,0.640694555,0.0084,5.7156,0.0953,7.8636,0.5939,0.976,24584983498,0.177,0.081,0.118115309,1.857,-29.64837083,"0"
"DYSL",0.885,0,2.1909,24.7639,-0.016,1.654260529,0,0.5132,-0.0148,-1.0769,0.3487,1.24,32080835.22,0.036,-0.006,0.020623643,-0.0419,-28.49162019,"0"
"DYSL",1.218,12.9,1.059,14.7424,0.0837,1.290149689,0,1.8444,-0.0084,-0.2308,0.1623,1.849,22339718.19,0.039,0.043,0.052334013,0.0911,46.51162436,"1"
"DYSL",0.885,11.9231,1.7521,7.3937,0.1441,1.60401107,0,3.8766,0.0178,1.2203,0.5057,1.497,25308238.8,0.092,0.049,0.044860432,-0.0104,34.55882527,"1"
"DYSL",1.116,9.3846,1.0931,23.9761,0.1156,1.281369213,0,-1.5849,0.0245,2.25,0.1699,1.71,20817478.54,0.024,0.059,0.039909881,-0.1418,-24.57626905,"0"
"DYSL",0.894,24.75,1.1072,8.9751,0.0459,1.647464826,0,3.5136,0.0298,5,0.4392,1.156,16673701.77,0.053,0.016,0.048547489,0.0717,-9.230769936,"0"
"DZSI",3.733,44.25,2.3705,9.8598,0.0535,2.121286827,0,7.116,-0.3124,-0.6923,0.2912,2.188,57521575.05,0.041,0.013,-0.139962983,0.1403,-42.85714286,"0"
"DZSI",4.686,81.8235,2.999,25.4855,0.0358,1.485987358,0,3.584,-0.0581,1.4286,0.4112,1.805,230561435.4,0.032,0.01,-0.043272841,0.1426,-35.32846876,"0"
"DZSI",4.47,131.1429,2.0548,37.3688,0.0146,1.552935705,0,0.0177,0.0056,1.053,0.311,1.877,150432246.9,0.016,0.004,0.007696852,0.6441,51.52504777,"1"
"DZSI",5.71,0,0.8668,0,-0.2306,1.033393607,0,-15.6735,0.0271,-2.6667,0.2648,1.839,81055111.5,-0.065,-0.102,0.023259527,0.0798,87.0707189,"1"
"DZSI",4.437,0,1.1443,0,-0.0808,1.672506188,0,-4.8402,0.17,-2.8,0.5287,1.804,33450910,-0.008,-0.024,0.030539671,-0.0014,-1.999998093,"0"
"EA",14.919,35.0206,7.8802,20.2371,0.227,0.599953402,0,0,0.0435,0.0844,0.2159,2.41,36414747566,0.308,0.203,0.328543689,0.063,33.7688173,"1"
"EA",13.399,28.0627,6.7471,17.4051,0.2382,0.627753304,0,0,0.0527,-0.12,0.2438,2.153,27595840457,0.285,0.2,0.325696594,0.1021,-27.90314677,"0"
"EA",9.762,20.9324,5.9672,13.8413,0.2882,0.734504636,0,0,0.0533,88.6667,0.2085,1.354,18236311285,0.254,0.194,0.236323367,0.2629,19.15280477,"1"
"EA",10.955,17.7239,5.9764,16.5423,0.3404,0.623546099,0,0,0.0671,0.3011,0.3392,1.801,20448449062,0.244,0.263,0.333257507,-0.0264,32.70178096,"1"
"EA",7.864,967,3.7251,30.753,0.0033,0.625437369,0,0,0.0685,-0.9032,0.2395,1.313,8981212079,0.065,0.002,0.199160839,-0.0585,46.6183119,"1"
"EBIX",15.578,24.2163,4.9448,21.4369,0.2047,0.32701415,0.0039,8.5764,0.0274,0.1084,0.8324,1.721,2429943092,0.352,0.276,0.211025054,0.2202,-44.66180949,"0"
"EBIX",11.797,14.3188,2.6963,12.3603,0.1945,0.392731243,0.0091,21.0972,0.0282,0.3653,0.5064,2.279,1107223012,0.383,0.3,0.183387198,0.2387,83.38003817,"1"
"EBIX",13.094,20.0521,4.3646,17.6686,0.2198,0.37112553,0.0052,13.9452,0.0409,0.2544,0.6377,2.308,1871969542,0.385,0.315,0.290220387,0.1236,37.89907769,"1"
"EBIX",15.233,14.33,2.7708,11.3028,0.1948,0.309026926,0.007,5.636,0.0554,-0.0694,1.5385,1.346,1330858350,0.334,0.187,0.180522914,0.3678,-23.08075158,"0"
"EBIX",11.432,10.1131,1.4326,7.6809,0.147,0.337879999,0.0177,26.528,0.0678,0.0915,0.2822,1.458,623153494.4,0.421,0.297,0.273001712,0.0469,96.94144892,"1"
"ECOM",3.804,0,5.7365,0,-0.3686,0.668264501,0,-163.9426,-0.0528,0.0728,0.0215,3.226,537122531.4,-0.33,-0.407,-0.253648367,0.2485,-35.70102232,"0"
"ECOM",3.107,0,2.9049,0,-0.2021,0.872066956,0,74.3018,-0.0256,-1.0323,0.0078,1.891,237798412.3,-0.081,-0.135,-0.024450157,0.0825,-26.81564942,"0"
"ECOM",3.349,0,4.1571,0,-0.2496,0.768082409,0,-113.8696,-0.0164,0.4,0.0242,2.441,348313636.2,-0.121,-0.208,-0.014505145,0.1847,4.974398693,"1"
"ECOM",3.303,0,3.4609,0,-0.0848,0.977276959,0,14.7,-0.0055,0.5556,0.0157,2.062,309994253.2,-0.011,-0.058,0.009373714,0.0709,-21.39130468,"0"
"ECOM",3.398,0,4.2392,0,-0.092,0.813463832,0,-13664,0.0261,0.631,0.0145,2.193,367432459.5,-0.051,-0.071,0.102217314,0.1254,-36.84210526,"0"
"EFOI",0.921,0,0.6776,0,-0.8244,0.979180186,0,-1136.5,-0.8824,0.2,0.2008,2.443,7486203.02,-0.473,-0.503,-0.375269233,-0.0876,-27.69230522,"0"
"EFOI",2.565,0,1.7538,0,-0.5641,0.886214192,0,0,-0.3458,-2.7683,0,6.613,52488234.7,-0.518,-0.545,-0.534002194,-0.5187,45.4342946,"1"
"EFOI",1.634,0,1.5119,0,-0.584,0.895941492,0,-5690,-0.2036,0.3448,0,7.954,29167833.78,-0.539,-0.568,-0.295979039,-0.3598,-74.79674816,"0"
"EFOI",1.25,0,3.9428,0,-0.5981,1.164341403,0,-1.1737,-0.0049,-0.5,0.0535,1.97,46429970.92,-0.131,-0.257,-0.007180617,1.409,-177.7777885,"0"
"EFOI",4.352,16.369,3.5334,13.4945,0.1937,1.15620624,0,106.0471,0.0138,2.0933,0,5.165,159868637.5,0.144,0.136,0.069034051,1.8371,-68.16479492,"0"
"EGAN",0.041,0,122.574,0,-11.3094,1.526472422,0,-13.5192,-0.0838,-1.2381,17.7707,0.924,134113351.3,-0.082,-0.164,-0.138355749,0.0804,-48.27586369,"0"
"EGAN",0.12,0,56.5403,0,-1.7206,2.152173247,0,-24.7182,-0.0373,-8,1.9734,0.922,172326321.9,-0.034,-0.075,-0.066308958,0.1931,-16.79686867,"0"
"EGAN",-0.319,0,0,311.4119,0.2285,1.547296956,0,-1.2146,0.0143,0.6818,-1.0607,0.737,451940752.9,0.024,-0.032,0.107508115,0.0531,17.85714767,"1"
"EGAN",-0.158,0,0,0,1.459,1.443418014,0,-2.6277,0.0173,0.5106,-5.0346,0.967,76396228.02,-0.004,-0.09,0.026911712,-0.0861,156.0975669,"1"
"EGAN",-0.355,0,0,0,0.6257,1.464491459,0,-2.1717,0.1098,0.0435,-1.6378,0.729,44724027.15,-0.01,-0.103,0.092776776,-0.1609,20.55046608,"1"
"EGOV",1.767,31.2381,11.1521,15.2819,0.3625,1.211984694,0.0279,0,0.0368,0.0678,0,1.88,1291380287,0.259,0.144,0.181307631,0.0745,31.37374844,"1"
"EGOV",1.597,30.4915,11.2814,15.0536,0.3751,1.581595625,0.0278,0,0.0378,0.2041,0,2.45,1174717173,0.265,0.144,0.188471074,0.0915,14.94271359,"1"
"EGOV",2.032,28.8095,11.9248,17.3709,0.417,1.319905174,0.0269,0,0.0457,0.3333,0,2.252,1596711475,0.266,0.176,0.255285218,0.0873,-30.20307267,"0"
"EGOV",2.541,21.9481,6.6571,11.2492,0.3068,1.137885443,0.0189,0,0.0505,-0.0833,0,2.331,1119949176,0.253,0.153,0.192672983,0.0585,-24.51776523,"0"
"EGOV",3.183,14.3448,3.9245,7.537,0.2753,1.110696045,0.0256,0,0.0672,0.1299,0,3.213,830785338.2,0.246,0.169,0.202481879,0.0249,81.57938452,"1"
"EIGI",1.368,0,13.613,22.3154,-0.2455,0.360727084,0,0.3617,0.0499,0.7806,6.275,0.305,2385211263,0.245,-0.068,0.226870103,0.2106,-40.40348847,"0"
"EIGI",1.368,0,8.0163,15.1581,-0.1434,0.411270458,0,0.7547,0.0975,0.4118,6.1526,0.241,1497407814,0.229,-0.035,0.239072459,0.177,-12.51175832,"0"
"EIGI",0.932,0,8.4374,17.4653,-0.5855,0.403131909,0,-0.1949,0.1066,-1.75,16.0326,0.298,1103793452,0.157,-0.066,0.139461023,0.4989,-7.692300168,"0"
"EIGI",0.604,0,14.0893,13.3446,-1.2928,0.452635235,0,0.2072,0.1313,-0.4182,22.9817,0.318,1205326819,0.194,-0.091,0.171024423,0.0592,-20.8333286,"0"
"EIGI",1.226,221.6667,5.4673,8.9465,0.026,0.439396863,0,0.9885,0.1429,1.0385,10.3755,0.44,956638396.7,0.261,0.004,0.159393552,-0.0268,-29.74589284,"0"
"ELSE",3.546,9.9444,1.0096,1.952,0.1008,0.568959094,0,159.5455,-0.0309,0.2,0.0324,11.732,12155965.18,0.275,0.159,-0.040073337,0.0845,0,"0"
"ELSE",3.748,0,0.9073,9.1275,-8e-04,0.564595104,0,-17,0.0085,-1,0.0023,21.802,11544771.4,0.041,-0.001,0.017344897,-0.044,1.966296988,"1"
"ELSE",3.628,58.3333,0.9646,6.9833,0.0164,0.549395007,0,205,0.0158,-0.8333,0,19.875,11884323.5,0.072,0.028,0.027320881,-0.0605,15.71429116,"1"
"ELSE",3.396,12.2188,1.1515,2.8424,0.0949,0.511551874,0,92.4118,0.0163,0.5,0.0669,11.328,13276487.11,0.253,0.155,0.037352649,0.0764,-8.439901659,"0"
"ELSE",3.742,44.7778,1.0769,6.4817,0.0232,0.584420425,0,0,0.0259,0.5,0,16.044,13683949.63,0.098,0.038,0.059693878,0.0928,-15.63275637,"0"
"ELTK",4.588,0,NA,NA,-0.2863,1.775146577,0,-1.8961,-0.3329,-1.4906,0.49,0.995,7405850,0.026,-0.057,0.001694334,-0.0718,-9.482753376,"0"
"ELTK",5.095,12.451,NA,NA,0.1009,1.626735906,0,5.8687,-0.3329,1.3923,0.4045,1.165,7405850,0.079,0.025,0.041596131,-0.1132,-34.71074507,"0"
"ELTK",3.27,0,NA,NA,-0.5463,1.839910648,0,-6.9806,-0.3329,-4.5686,0.7269,0.992,7405850,-0.008,-0.098,0.004451639,-0.1036,-3.291136062,"0"
"ELTK",1.705,0,NA,NA,-1.0914,1.479069767,0,-11.4195,-0.3329,0.1319,2.571,0.747,7405850,-0.041,-0.115,-0.105147463,-0.1163,-50.46729482,"0"
"ELTK",0.435,0,NA,NA,-2.9558,1.868887665,0,-4.3558,-0.3329,0.1899,10.8639,0.683,4301480,-0.012,-0.077,-0.023954742,0.0362,-59.99999576,"0"
"EMAN",0.404,0,2.5891,0,-0.531,1.032223796,0,-137.2899,-0.1865,0.087,0,2.179,46516111.19,-0.285,-0.364,-0.243148466,0.1908,-68.22430029,"0"
"EMAN",0.52,0,3.3021,0,-0.445,0.806789468,0,-21.0248,-0.1646,0.1481,0.2177,1.877,57704771.85,-0.252,-0.353,-0.369751713,0.0296,-37.57575841,"0"
"EMAN",0.678,0,3.3231,0,-0.3934,0.786278617,0,-267.2667,-0.1479,-0.6875,0.0826,2.658,67988727.6,-0.298,-0.376,-0.402673272,-0.149,-23.25581847,"0"
"EMAN",0.864,0,2.7462,0,-0.2495,1.023482587,0,-186.75,-0.1061,0.6333,0,3.781,58053070,-0.157,-0.204,-0.182228271,-0.0813,-41.66666998,"0"
"EMAN",0.925,0,1.538,0,-0.1754,0.895274721,0,-94.4651,-0.0686,0.2727,0,3.98,35723969.4,-0.101,-0.163,-0.050155119,-0.0223,-64.12215185,"0"
"EMKR",4.131,17.8125,1.3904,7.799,0.077,0.723192177,0,0,-0.0754,-0.8524,0,6.091,148990059.9,0.117,0.09,-0.060349138,0.1263,-23.66863959,"0"
"EMKR",3.917,0,1.1566,0,-0.1634,0.630009272,0,0,-0.0407,-3.1333,0,4.266,123722307,-0.143,-0.204,0.017169487,-0.3033,-33.03964785,"0"
"EMKR",4.513,3.2381,1.2836,0.9642,0.4659,0.507653489,0,0,-0.0383,12.125,0,6.403,173834438.4,0.782,0.772,-0.0479525,0.4714,-88.67469249,"0"
"EMKR",3.689,35.5625,1.5615,0,0.0432,0.290129715,0,0,-0.0109,-0.1579,0.236,1.424,174738727.9,-0.201,0.087,0.018031488,-0.0895,16.09848296,"1"
"EMKR",4.53,26.7742,1.849,12.6979,0.0682,0.852939952,0,0,0.0115,-0.0323,0,5.761,223097028,0.099,0.067,0.095211359,0.3358,-38.68613332,"0"
"ENPH",0.026,0,40.8038,0,-51.8938,1.972116936,0,-22.7962,-0.6941,-1.7347,26.0769,1.424,65004815.4,-0.163,-0.209,-0.102151021,-0.097,-129.5238281,"0"
"ENPH",0.929,0,3.854,0,-0.5328,2.158239089,0,-40.3234,-0.2117,-1.5789,0.4101,1.672,159119725.1,-0.027,-0.062,-0.059230397,0.0388,-71.06017227,"0"
"ENPH",-0.11,0,0,0,4.952,1.691818359,0,-4.7133,-0.1464,0.597,-5.4516,1.422,222384549.4,-0.099,-0.158,-0.099389865,-0.1129,-81.92308433,"0"
"ENPH",1.094,0,13.2759,204.994,-0.1715,2.259671993,0,-2.9109,0.0176,0.6935,0,1.957,623395119.6,0.008,-0.023,0.070432446,0.477,-75.29908528,"0"
"ENPH",0.078,0,64.9067,55.8225,-1.4952,0.930051745,0,-0.0617,0.0238,0.7778,14.1182,1.511,502931946.1,0.029,-0.037,0.051024959,0.1048,-431.0975357,"0"
"ENR",11.649,48.6996,0,18.6069,0.2171,1.540470411,0,5.0835,0.0307,0.3676,0,1.964,7662834152,0.168,0.085,0.119484895,-0.0854,-72.9671808,"0"
"ENR",-0.966,0,0,24.3521,0.0666,1.008031632,0.0065,0.991,0.0504,-1.0237,-16.5141,2.309,2407501908,0.073,-0.002,0.099166462,-0.1135,31.63427918,"1"
"ENR",-0.485,24.2524,0,15.1338,-4.2567,0.943805949,0.02,4.0516,0.0534,35,-34.77,1.669,3092718045,0.156,0.078,0.118651328,0.0016,-6.745755755,"0"
"ENR",0.41,36.7949,139.4,12.9294,3.8163,0.565527872,0.0202,2.7805,0.0596,-0.528,100.3306,1.559,3430786118,0.177,0.052,0.127218112,0.0239,15.39693161,"1"
"ENR",1.379,14.2324,33.5788,9.5318,2.3678,0.962765957,0.0236,6.1469,0.0597,0.5784,12.7685,1.753,2881076897,0.215,0.115,0.112319872,0.0743,-3.649077864,"0"
"ENS",26.255,21.858,2.6392,14.0531,0.1206,1.06571246,0.0072,10.7812,0.0407,-0.117,0.2586,2.237,3267849021,0.096,0.061,0.078248633,0.0864,-6.889585993,"0"
"ENS",22.78,16.1814,2.82,9.4641,0.1744,1.172687808,0.0109,13.6757,0.0468,0.2483,0.494,2.783,2838040652,0.13,0.072,0.077617269,0.0126,44.29384287,"1"
"ENS",28.06,23.7438,2.34,9.0488,0.1,1.038186113,0.0105,10.5231,0.0507,-0.239,0.5002,3.132,2796240471,0.123,0.046,0.081741638,0.0907,-2.535574882,"0"
"ENS",25.432,21.393,3.107,12.1521,0.1452,1.032324057,0.0089,10.6718,0.0573,0.2174,0.5493,3.036,3428374383,0.123,0.068,0.103935156,0.022,12.63760725,"1"
"ENS",22.882,18.0909,2.3943,10.0208,0.1344,1.045952383,0.0126,9.3365,0.1083,-0.2069,0.6205,2.873,2420187948,0.114,0.059,0.132788401,-0.0755,-10.41909691,"0"
"ENTG",5.72,23.2807,2.3233,9.3982,0.1,0.65653912,0,3.3404,0.0262,8.5,0.8171,4.038,1865249168,0.213,0.074,0.11184502,0.1237,40.06259456,"1"
"ENTG",5.372,220.1667,2.4639,21.43,0.0105,0.54598145,0,0.5897,0.0373,-0.8868,1.0245,2.917,1842810495,0.107,0.008,0.131407415,0.3873,1.297718618,"1"
"ENTG",7.015,52.75,4.5046,14.1688,0.0857,0.679359894,0.0022,6.7116,0.0446,-0.1324,0.6791,3.635,4475206599,0.238,0.063,0.218522166,0.1423,-11.05110366,"0"
"ENTG",7.176,16.3158,3.8393,10.582,0.2379,0.668997916,0.01,8.4627,0.0513,1.8644,0.9277,3.817,3943137160,0.268,0.155,0.201597294,0.1549,70.22309027,"1"
"ENTG",6.373,26.2319,2.8445,10.6593,0.108,0.691525667,0,4.2568,0.0556,0.193,0.6502,3.059,2558286978,0.218,0.083,0.176601972,0.0871,68.5996779,"1"
"EPAM",12.586,45.4451,6.3291,30.2207,0.1377,1.174162788,0,0,0.0149,0.1571,0.0571,4.135,3928754770,0.135,0.092,0.083569259,0.2522,-14.40170383,"0"
"EPAM",18.721,77.4286,5.8804,25.4715,0.0746,1.160120807,0,0,0.0285,-0.2941,0.0257,5.305,5724884322,0.14,0.05,0.132938237,0.2502,7.020295667,"1"
"EPAM",9.834,32.2635,4.8961,19.7685,0.1501,1.228947891,0,0,0.0389,0.0938,0,3.31,2287513076,0.143,0.095,0.1436577,0.3151,69.18442152,"1"
"EPAM",23.546,25.8951,4.9649,19.2732,0.1903,1.143386098,0,0,0.0406,2.2121,0.0198,4.562,6265627246,0.155,0.13,0.158563187,0.2706,85.5843284,"1"
"EPAM",15.532,32.3147,4.1321,19.414,0.127,1.253098095,0,0,0.0424,0.1543,0.0321,5.563,3248947240,0.129,0.086,0.144136185,0.2691,68.75589155,"1"
"EPAY",8.134,217.75,6.5117,39.5287,0.03,0.619678978,0,1.1007,0.0231,1.2727,0.4824,1.854,2133602924,0.138,0.024,0.179524786,0.1279,14.8489406,"1"
"EPAY",6.922,0,3.6967,48.6555,-0.1265,0.565905296,0,-1.2436,0.0316,-0.6923,0.7012,0.701,1040478474,0.065,-0.095,0.174819411,0.0179,38.96930726,"1"
"EPAY",10.518,0,2.8863,35.811,-0.0493,0.429196836,0,-0.1969,0.0337,-0.2683,0.3841,2.59,1177604615,0.105,-0.064,0.173731224,0.1798,17.27810294,"1"
"EPAY",9.219,0,3.0364,29.3221,-0.0995,0.480605214,0,-0.105,0.0346,-0.7692,0.4584,2.154,1138131953,0.119,-0.105,0.189489527,0.1008,-12.76150561,"0"
"EPAY",7.766,0,2.7718,23.4679,-0.0667,0.527132569,0,-0.2139,0.0451,0.4348,0.5762,1.932,881131010,0.114,-0.057,0.1964087,0.0374,36.0000012,"1"
"EQIX",90.491,76.9782,3.9321,17.9028,0.0506,0.250518384,0.0259,1.8304,-0.0099,0.52,1.5698,1,28342474327,0.43,0.072,0.357955413,0.161,70.0963857,"1"
"EQIX",62.265,198.1878,5.8667,22.5546,0.029,0.286475469,0.0195,1.4392,-0.0037,-0.4424,1.5483,1.427,25605181420,0.388,0.035,0.282213761,0.3251,28.72382781,"1"
"EQIX",47.506,93.0462,6.6616,20.3963,0.0684,0.26319854,0.0586,1.7055,0.0015,1.6472,2.3753,1.968,17323185398,0.38,0.069,0.328270968,0.1154,23.26828785,"1"
"EQIX",89.127,147.4983,5.1262,24.117,0.034,0.233712546,0.0179,1.5992,0.0017,0.676,1.4716,1.81,34964203863,0.414,0.053,0.329462452,0.2094,-19.29203555,"0"
"EQIX",43.357,0,5.526,18.6008,-0.1143,0.314030186,0.0334,1.3175,0.0024,-3.6243,2.0457,2.316,12089765079,0.343,-0.106,0.2821126,0.1352,42.35297127,"1"
"ERIC",5.753,26.2644,NA,NA,0.0802,0.776619952,0.0049,8.143,0.0197,-0.1925,0.1673,0.2582,22899240000,0.0105,0.0066,0.082032432,-0.156,-15.15074149,"0"
"ERIC",5.3307,19.4969,NA,NA,0.0925,0.868326751,0.008,9.0342,0.0197,0.0687,0.1714,0.2572,22899240000,0.0106,0.0065,0.083415681,-0.008,-32.94998461,"0"
"ERIC",4.524,202.807,NA,NA,0.0062,0.775351047,0.0081,2.2581,0.0197,-0.9439,0.1983,0.1905,22899240000,0.0024,4e-04,0.063590479,-0.172,17.58774733,"1"
"ERIC",3.6144,0,NA,NA,-0.3361,0.790274047,0.0021,-41.8244,0.0197,-45.3285,0.3409,0.1883,22899240000,-0.021,-0.0194,0.046747948,0.0385,35.45111572,"1"
"ERIC",2.9398,0,NA,NA,-0.0751,0.784481379,0.0016,0.2813,0.0197,0.8187,0.3808,0.1616,26920450000,3e-04,-0.0034,0.044308901,-0.0655,2.956605116,"1"
"ESE",26.07,29.375,2.3437,15.4574,0.0799,0.544046384,0.0039,18.5083,0.0189,0.1695,0.4093,2.015,1578408642,0.171,0.078,0.098200484,0.2,10.03654817,"1"
"ESE",21.937,3478,1.5854,24.2454,7e-04,0.627871182,0.0115,13.7658,0.0242,1.0208,0.0689,2.012,914831278.2,0.071,0.001,0.081793192,0.0837,0.555528014,"1"
"ESE",29.35,19.014,2.3063,14.4465,0.1213,0.609887426,0.0047,11.0621,0.036,0.7101,0.2897,1.975,1753903947,0.174,0.119,0.120867257,0.1252,43.30209821,"1"
"ESE",23.877,26.0787,1.9442,13.3977,0.0746,0.584092333,0.0069,53.3089,0.043,0.0926,0.1788,2.046,1193775156,0.163,0.08,0.129246368,0.0636,5.484567287,"1"
"ESE",22.402,22.0245,1.6025,11.6026,0.0728,0.621714911,0.0089,80.3592,0.0495,80,0.0856,2.083,936951192.1,0.152,0.079,0.122378748,0.0116,62.15154057,"1"
"ESP",14.346,19.9015,1.8438,10.4031,0.0919,0.883173955,0.0381,0,-0.0265,1.6735,0,9.957,62620403.21,0.138,0.095,0.008023493,0.4439,-11.90578169,"0"
"ESP",13.617,18.5714,1.915,9.7903,0.1029,0.781257698,0.0385,0,0.0066,1.7255,0,9.987,61416862,0.184,0.119,0.025035383,-0.0112,6.889369364,"1"
"ESP",13.204,48.3077,1.9135,23.3377,0.0394,0.837599402,0.0796,0,0.079,-0.7944,0,12.042,59237356,0.071,0.043,0.19853186,-0.2088,7.441534863,"1"
"ESP",14.17,18.7122,1.8652,9.372,0.0981,0.797359626,0.0384,0,0.089,-0.0072,0,17.247,61505430.84,0.178,0.116,0.209658384,0.0238,-2.084198356,"0"
"ESP",13.791,45.7551,1.6322,16.1382,0.0356,0.634507396,0.0446,0,0.1141,-0.6449,0,9.844,53165016.82,0.093,0.05,0.285099222,-0.1802,9.562570645,"1"
"EVBG",1.448,0,39.9522,0,-1.1271,0.561042032,0,-6.362,-0.0041,-1.3286,2.2421,1.354,1683020048,-0.181,-0.323,0.022400642,0.4096,-42.40379213,"0"
"EVBG",2.01,0,14.9562,0,-0.3507,0.441397047,0,-27.3459,-0.0035,-0.0294,1.5981,2.11,836338853.6,-0.083,-0.188,0.046601886,0.3579,91.75674861,"1"
"EVBG",-1.309,0,0,0,0.6744,1.097385487,0,-20.1636,9e-04,-16.6,-1.0573,0.552,457715988.1,-0.083,-0.184,0.075800409,0.3842,20.98361156,"1"
"EVBG",2.542,0,7.1001,0,-0.2665,0.709421909,0,-21.3518,0.0062,0.2273,0,1.299,490022158.1,-0.04,-0.147,0.12366291,0.3087,64.65374277,"1"
"EVH",15.709,0,0.9472,0,-0.06,0.331340744,0,-17.5099,-0.0564,0.7352,0.1201,2.85,989917696,-0.072,-0.139,-0.064278653,0.7111,-55.85937864,"0"
"EVH",15.601,0,1.1077,0,-0.2274,0.211851757,0,-689.2713,-0.0504,-1.5123,0.1712,2.008,1012058705,-0.602,-0.628,-0.13969975,1.6238,-17.44966104,"0"
"EVH",14.79,0,1.3733,0,-0.046,0.364088671,0,-8.5948,-0.0367,0.2766,0.1932,1.812,1640437189,-0.004,-0.084,-0.032932895,0.4417,-54.06091452,"0"
"EVH",25.84,0.9216,0.4686,1.5273,0.512,0.095397995,0,0,-0.035,1.5149,0,3.1,714491138.3,3.748,3.432,-0.190631516,0,-25.21151077,"0"
"EVH",-0.895,0,7.3054,0,12.1961,0,0,0,0.0048,-14.596,0,2.738,1051470348,0.859,0.78,NA,-1,-35.79003571,"0"
"EVOL",2.925,19.5208,3.2093,11.3565,0.1647,0.671007415,0.0448,495.4118,-0.009,0.4688,4e-04,2.65,109286301.6,0.295,0.189,-0.013477089,0.1828,-36.99019446,"0"
"EVOL",2.751,19.6429,2.0078,13.4306,0.1025,0.507168494,0.08,35.8017,0.0315,-0.4043,0.3111,1.19,64365224,0.192,0.129,0.086995621,-0.1383,-24.4360556,"0"
"EVOL",2.884,22.8571,1.6654,11.3302,0.0731,0.509676278,0,11.7863,0.0562,-0.2759,0.2542,1.556,60133953.6,0.188,0.087,0.120019436,0.1628,-75.20833313,"0"
"EVOL",2.476,14.3103,1.6847,7.6187,0.1171,0.566289567,0.053,15.3882,0.1383,0.0357,0.2045,1.767,49415672.65,0.253,0.139,0.278311405,-0.0312,13.25300485,"1"
"EVOL",1.521,0,0.7832,0,-0.8028,0.935393258,0,-30.8264,0.1652,-6.8095,0.3224,1.673,14419246.66,-0.445,-0.483,0.083790312,0.0633,-25.83333747,"0"
"EVTC",2.907,24.1176,9.8727,13.2268,0.408,0.489456396,0.0035,4.2907,0.063,0.5263,2.5457,1.581,2087678668,0.423,0.19,0.380581181,0.1148,19.32899936,"1"
"EVTC",1.216,26.3452,18.1942,14.2537,0.6976,0.408651777,0.0181,3.9124,0.0662,3.4706,7.271,1.418,1725534368,0.461,0.183,0.38646666,0.0094,-22.26171295,"0"
"EVTC",1.29,15.0811,12.9722,11.0492,0.8693,0.432497273,0.0239,4.3809,0.0906,0.3214,6.7103,1.314,1274053863,0.459,0.229,0.434824163,0.0324,11.19014512,"1"
"EVTC",1.429,17.7228,12.5272,11.3363,0.7168,0.43979193,0.0223,4.3841,0.096,-0.0901,6.1853,1.225,1311296219,0.43,0.193,0.431453093,0.0428,-22.37280365,"0"
"EVTC",1.991,18.1053,6.9119,10.078,0.382,0.45098517,0.0218,3.0038,0.1128,-0.2475,4.2726,1.146,996087817.3,0.378,0.135,0.358069872,0.0453,109.4001984,"1"
"EXFO",3.835,0,NA,NA,0.0011,0.83014484,0,0,NA,-1,0,1.374,NA,0.06,0.001,0.085725674,-0.0468,-21.93732145,"0"
"EXFO",2.979,33.7778,NA,NA,0.0287,1.021202145,0,-62.8258,NA,0,0,0.611,NA,0.079,0.022,0.029195503,-0.0378,62.36162485,"1"
"EXFO",3.368,19.4118,NA,NA,0.0491,0.978090188,0,-19.1256,NA,1,0,0.914,NA,0.09,0.038,0.104749702,0.0473,-5.434782721,"0"
"EXFO",3.616,235,NA,NA,0.0043,0.938512812,0,25.6172,NA,-0.875,0,0.745,NA,0.061,0.003,0.05289744,0.0461,-33.01886633,"0"
"EXFO",3.235,0,NA,NA,-0.0689,0.947291104,0,-3.7721,NA,-12,0.1097,0.158,NA,0.039,-0.045,0.053311865,0.1079,55.03355221,"1"
"EXTR",1.641,0,2.7401,0,-0.3657,0.986934685,0,-24.4777,-0.1149,-7,0.7757,1.23,428421798.2,-0.022,-0.11,-0.051665467,0.7356,14.28571429,"1"
"EXTR",0.987,0,8.6509,64.3689,-0.4151,1.276396693,0,-2.3504,-0.0219,-19.5,1.7542,1.189,974656471.7,0.017,-0.048,0.019369532,0.6194,19.83739465,"1"
